매장명,주소,전화번호,카테고리,카카오맵링크
수정모바일,강원특별자치도 원주시 우산초교길 55 1층,010-8505-1422,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
휴대폰쇼핑몰 시청점,강원특별자치도 원주시 시청로 74 에이스타워 107호,010-8825-5418,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
1995통신,강원특별자치도 원주시 무실로 107 1층,010-4442-8228,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
휴대폰테크노마트 문막점,강원특별자치도 원주시 문막읍 건등로 10-19 1층,010-6438-1019,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
플렉스모바일,강원특별자치도 원주시 영랑길 13 101호,010-2988-7664,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
옆커폰 단계점,강원특별자치도 원주시 서원대로 125-3 102동 1층,010-2737-5442,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
람이통신,강원특별자치도 원주시 봉화로 65-9 101호,010-7426-7478,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
안텔레콤샵,강원특별자치도 원주시 우산초교길 20-11 1층,010-2918-3914,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
휴대폰올바로 2호점,강원특별자치도 원주시 봉화로 66 1층,010-4134-9003,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
메인모바일,강원특별자치도 원주시 남원로 660 1층,010-7334-7730,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
N텔레콤,강원특별자치도 원주시 라옹정길 74-39,010-2162-3757,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
한가족통신,강원특별자치도 원주시 문막읍 건등로 42 1층,010-5808-0278,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
간지몽텔레콤,강원특별자치도 원주시 상지대길 68 1층,010-7936-7474,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
보라텔레콤,강원특별자치도 원주시 중앙시장길 11 자유시장 지하 1층 18-5,010-2742-8116,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
SH컴퍼니,강원특별자치도 원주시 단관길 104-11 1층,010-9696-9993,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
신림휴대폰,강원특별자치도 원주시 신림면 치악로 5 1층,010-2104-6789,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
휴대폰성지 테크노프라자 횡성점,강원특별자치도 횡성군 횡성읍 횡성로 361-3 대건빌딩 1층,010-4412-0040,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
횡성휴대폰성지 2호점,강원특별자치도 횡성군 횡성읍 문정로 22 1층,010-7127-9165,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
폰마트 1호점,강원특별자치도 횡성군 횡성읍 문정로 21,010-7741-1661,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
B도로핸드폰사진즉석인화,강원특별자치도 원주시 중앙로 112 1층,010-5612-5432,"사진인화,현상",https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%9B%90%EC%A3%BC&tab=place#none
