매장명,주소,전화번호,카테고리,카카오맵링크
은혜통신,서울 광진구 자양로 194 1층,010-7437-4442,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰맛집,"서울 광진구 광나루로56길 85 강변테크노마트 6층 D-042, 58호",010-9262-4338,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
뚱이통신,서울 광진구 광나루로56길 85 테크노마트21 6층 B075호,010-8984-6161,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
다우리,"서울 광진구 광나루로56길 85 강변테크노마트 6층 D-65,66호",010-4444-2522,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
핸드폰클리닉 구의점,서울 광진구 광나루로 521 1층,010-5373-8118,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에이치디마케팅 강변1호점,서울 광진구 광나루로56길 85 테크노마트21 6층 053호,010-6863-1053,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
더드림,서울 광진구 광나루로56길 85 강변테크노마트 6층 D042호,010-9262-4338,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
모든폰 강변테크노점,서울 광진구 광나루로56길 85 테크노-마트21 6층 B-17호,010-4006-1921,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
필승,서울 광진구 광나루로56길 85 테크노마트 6층 D-042호,010-2989-2155,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
새내모바일,서울 송파구 올림픽로 119 파인애플상가 1층 A91~A92호,010-8359-5323,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에이스모바일,서울 광진구 광나루로56길 85 테크노마트21 6층 C-63호,010-2488-2277,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
포도,"서울 광진구 광나루로56길 85 테크노마트21 6층 D032,033호",010-2000-4889,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
파인애플통신,서울 송파구 올림픽로 119 상가 1층 82호,010-7645-9010,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 잠실점,서울 송파구 올림픽로 130 1층,010-2517-9994,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
에코폰 잠실점,서울 송파구 백제고분로7길 49 쌍용더플래티넘 3층 308호,010-3308-8993,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
제이비통신,서울 송파구 올림픽로 145 리센츠상가 지하1층 A47호,010-7931-2251,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
새내폰마트,서울 송파구 석촌호수로 61 트리지움 상가 지하1층 122호 새내폰마트,010-9770-9010,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
이오모바일,서울 송파구 석촌호수로12길 28 1층 104호,010-9134-2533,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
노란마켓 잠실점,서울 송파구 올림픽로35길 124 장미종합상가 A동 2층 213-1호,010-7509-2704,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
앤텔레콤 개통센터,서울 성동구 상원6길 8 지하1층 F23호,010-6868-6601,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
알뜰폰매장개통인터넷개통은해피폰,서울 송파구 올림픽로35길 112 장미아파트 비상가 2동 1층 126호,010-7411-8099,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%9E%90%EC%96%91%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
