매장명,주소,전화번호,카테고리,카카오맵링크
폰수리&악세사리,전북특별자치도 전주시 덕진구 솔내8길 7,010-8193-6556,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
전북통신 우아점,전북특별자치도 전주시 덕진구 우아로 31 우아한시티상가 1층,010-2001-8400,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
휴대폰백화점,전북특별자치도 전주시 덕진구 소리로 191-1,010-6844-4444,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
금호모바일,전북특별자치도 전주시 완산구 홍산로 237,010-5879-2444,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
JRC통신 전주센타,전북특별자치도 전주시 완산구 거마평로 174 2층,010-3651-1122,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
바른모바일 모래내점,전북특별자치도 전주시 덕진구 안덕원로 162 1층 102호,010-2222-6742,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
쀼통신,전북특별자치도 전주시 완산구 장승배기로 185 1층,010-8785-1235,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
케이엠통신,전북특별자치도 전주시 덕진구 쪽구름로 81 1층,010-9910-5100,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
휴대폰연합통신 본점,전북특별자치도 전주시 덕진구 기린대로 454 1층,010-4493-1234,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
당일개통선불폰 1호점,전북특별자치도 전주시 덕진구 가리내로 18 1층,010-9425-1597,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
전주휴대폰성지 인후점,전북특별자치도 전주시 덕진구 안덕원로 162 1층 102호,010-2222-6742,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
어썸통신,전북특별자치도 전주시 덕진구 안덕원로 227,010-5888-6888,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
JB싼디통신,전북특별자치도 전주시 완산구 용리로 144,010-7626-6446,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
휴대폰 맛집,전북특별자치도 전주시 완산구 거마평로 62 1층,010-8222-9446,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
통신스토리103.7MHz,전북특별자치도 전주시 덕진구 백제대로 647,010-3674-3953,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
핸드폰보호필름전문점,전북특별자치도 전주시 덕진구 명륜4길 17 더붐빌딩 1층,010-9875-5678,통신기기수리,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%A0%84%EC%A3%BC&tab=place#none
