매장명,주소,전화번호,카테고리,카카오맵링크
코지모바일,경기 성남시 수정구 성남대로 1246 코지팰리스 1층 101호,010-5889-7738,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
굿피플통신,경기 성남시 중원구 희망로 448 1층,010-5787-5726,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
분당성지휴대폰성지 핸드폰성지알뜰폰키즈폰,경기 성남시 분당구 판교역로 240 1층 116호,010-3596-6628,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
엘시디바이 분당점,경기 성남시 분당구 서현로210번길 20 코코프라자 지하1층 2호,010-9105-3431,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
준모바일,경기 성남시 분당구 느티로87번길 1 101호,010-4193-8289,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
휴대폰성지 모두의폰,경기 성남시 중원구 산성대로 지하 204-5 D동 가층 8호,010-3377-8305,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
SH모바일,경기 성남시 분당구 장미로 86 702호,010-7723-1722,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
휴대폰성지 판교점,경기 성남시 분당구 판교역로 240 삼환하이펙스 A동 116호,010-3596-6628,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
순수스마트폰,경기 성남시 수정구 단대로5번길 11-2 1층,010-8687-7480,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
휴대폰성지 범텔레콤,경기 성남시 중원구 자혜로 73-2 1층,010-5766-6966,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
휴대폰도매,경기 성남시 분당구 이매로 13 108호,010-9828-9798,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
액정월드 성남점,경기 성남시 분당구 성남대로2번길 6 lg트윈오피스텔 737호,010-9255-3434,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
초이스모바일,경기 성남시 수정구 성남대로1249번길 4 1층,010-7661-7623,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
휴대폰할인매장 굿데이텔레콤,경기 성남시 수정구 산성대로 311 1층,010-2202-3997,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
우리동네폰가게 진영모바일,경기 성남시 수정구 수정로187번길 12-1,010-2479-7070,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
리사이클폰,경기 성남시 중원구 산성대로 지하 204-10 수진역 지하상가 내,010-5757-6066,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
SC통신,경기 성남시 중원구 광명로 347,010-7767-7517,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
폰파는집,경기 성남시 중원구 산성대로 지하 204-10 1호,010-4321-4321,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
통큰모바일,경기 성남시 수정구 시민로 139 1층,010-3200-3324,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
우리동네폰상회,경기 성남시 중원구 원터로 106,010-9635-6333,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
스마트프라자,경기 성남시 중원구 성남대로 1133,010-4347-2579,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
대원모바일,경기 성남시 중원구 희망로 314 1층,010-9565-4885,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
휴대폰성지 옆커폰 송파위례점,서울 송파구 위례광장로 120 위례중앙푸르지오1단지 1층 132호,010-3468-0828,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
다온모바일,서울 송파구 위례광장로 120 상가동 1층 118호,010-9752-8488,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
최강통신,서울 송파구 충민로 66 가든파이브라이프 영관 4층 Y-4009호,010-5656-5981,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
오복통신,서울 송파구 충민로 66 가든파이브 리빙관 6층,010-2449-5662,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
솔루션,서울 송파구 법원로6길 7 송파유탑테크밸리 405-2호,010-2714-2333,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
강남모바일,서울 강남구 광평로34길 35 강남더샵포레스트 상가동 지하층 108호,010-7777-5380,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
선불폰,서울 송파구 송파대로14길 7-10 2층 201-104호,010-2813-4600,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
온파워아이앤티,서울 송파구 법원로11길 25 에이치비지니스파크 B동 810호,010-7707-4447,유선통신,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EC%84%B1%EB%82%A8&tab=place#none
