매장명,주소,전화번호,카테고리,카카오맵링크
아이애플,서울 구로구 새말로 97 신도림테크노마트 9층 37번,010-9900-9955,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
제이엠 모바일,"서울 구로구 새말로 97 신도림테크노마트 9층 12, 13번기둥 제이엠",010-5531-2044,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
해피통신,서울 구로구 새말로 97 9층 10번,010-5605-2227,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
두모바일,서울 구로구 새말로 97 신도림테크노마트 9층 150호,010-5555-6546,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
충성모바일,서울 구로구 새말로 97 9층 33번,010-8323-5366,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
MS모바일,서울 구로구 새말로 97 신도림테크노마트 9층 25호,010-2714-5069,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
시아,"서울 구로구 새말로 97 신도림테크노마트 9층 109~110, 115호",010-6715-0404,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
강철통신,"서울 구로구 새말로 97 신도림테크노마트 9층 220, 221호",010-6666-1704,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
세모지,서울 구로구 새말로 97 신도림테크노마트 210~211호,010-9245-4345,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
싸요폰,서울 구로구 새말로 97 9층 19번,010-2094-9927,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴고모바일,"서울 구로구 새말로 97 신도림테크노마트 9층 152,161호",010-3609-0296,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
로이통신4,서울 구로구 새말로 97 신도림테크노마트 9층 356호,010-3932-7875,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
하이브통신,서울 구로구 새말로 97 신도림테크노마트 9층 190~191호,010-3878-4625,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
믿음,서울 구로구 새말로 97 신도림테크노마트 9층 128호,010-9222-2288,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
메이트통신,서울 구로구 새말로 97 신도림테크노마트 3층,010-7100-2090,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
선비폰,서울 구로구 새말로 97 신도림테크노마트 9층 281호,010-2708-2095,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
대종모바일,서울 구로구 새말로 97 신도림테크노마트 9층 247호,010-7593-2000,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 밴드폰 신도림점,서울 구로구 새말로 102 신도림포스빌 1층 108호,010-7173-1014,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
고척통신,서울 구로구 중앙로10길 21 1층,010-5500-4411,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
소녀폰 목동오목교점,서울 양천구 오목로 345 목동슬로우스퀘어 B111호,010-3464-4995,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
현대모바일,서울 양천구 목동동로12길 52 1층,010-4836-8058,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 영등포양평역점,서울 영등포구 선유서로24길 6 영등포 중흥 S-CLASS 1층 115호,010-8302-5234,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 청년폰 영등포점,서울 영등포구 영등포로 106 102동 상가동 123호,010-6218-7471,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
장성통신,서울 영등포구 대림로29길 36 1층,010-4487-8099,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
더유명,서울 구로구 구로동로28길 86 1층,010-5747-0568,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 직폰 개봉점,서울 구로구 남부순환로97길 3 KS프리미어빌딩 1층 102호,010-4766-6878,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰할인마트,서울 구로구 경인로35길 32 1층,010-9030-3848,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
윈윈커뮤니티,서울 영등포구 영신로19길 22 1층,010-8300-6946,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
선불유심 개통 선불폰대리점,서울 영등포구 영중로 22 401호,010-5188-8887,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 목동역점,서울 양천구 목동로 210 타운빌딩 1층 103호,010-5554-8696,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
핸드폰성지 폰당포 가산점,서울 금천구 가산디지털1로 212 코오롱디지털타워애스턴 1동 4층 405-5호,010-9541-7131,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰싸몰,"서울 구로구 구로동로 32 1층 101,102호",010-2248-0199,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
중고폰뱅크 서울신풍점,서울 영등포구 신풍로 28 에코동 지하2층 B216호,010-2174-4333,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 양천본점,서울 양천구 중앙로 237 맘모스빌딩 1층 103호,010-5613-8696,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
킹선불폰,"서울 양천구 신정중앙로 104 102, 202호",010-9372-6087,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
티플러스,서울 영등포구 디지털로51길 10,010-6663-5555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
국제통신,서울 영등포구 디지털로37길 6,010-5323-7828,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
영등포 선불폰 선불유심,서울 영등포구 영중로 65 2층 205호,010-2676-3828,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
지구로,서울 양천구 중앙로46길 42 1층,010-4000-0582,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
구로선불폰,서울 구로구 디지털로 273 1층,010-2933-1597,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
준텔레콤,서울 구로구 고척로30길 15 1층,010-4622-6731,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
백곰모바일,서울 영등포구 당산로 175 삼익플라주아파트 1층 105호,010-7267-5557,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
케이케이모바일,서울 영등포구 디지털로54길 25,010-4745-9938,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
드림통신,서울 구로구 우마길 13,010-5678-6555,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
올쉴드휴대폰,서울 영등포구 선유로3길 10 하우스디비즈 3층 319호,010-9316-1098,폰액세서리,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%8B%A0%EB%8F%84%EB%A6%BC%EB%8F%99+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
