매장명,주소,전화번호,카테고리,카카오맵링크
굿피플통신,경기 성남시 중원구 희망로 448 1층,010-5787-5726,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
대원모바일,경기 성남시 중원구 희망로 314 1층,010-9565-4885,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
로또통신,경기 용인시 처인구 포곡읍 포곡로297번길 1,010-8923-1177,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
순수스마트폰,경기 성남시 수정구 단대로5번길 11-2 1층,010-8687-7480,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
성남휴대폰 성지 산성점,경기 성남시 수정구 수정로 277 성한빌딩 106호,010-5353-9153,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
휴대폰할인매장 굿데이텔레콤,경기 성남시 수정구 산성대로 311 1층,010-2202-3997,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
몬스터폰 야탑점,경기 성남시 분당구 야탑로139번길 6-14 지하층 2호,010-8371-6516,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
휴대폰성지 모두의폰,경기 성남시 중원구 산성대로 지하 204-5 D동 가층 8호,010-3377-8305,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
우리동네폰상회,경기 성남시 중원구 원터로 106,010-9635-6333,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
리사이클폰,경기 성남시 중원구 산성대로 지하 204-10 수진역 지하상가 내,010-5757-6066,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
통큰모바일,경기 성남시 수정구 시민로 139 1층,010-3200-3324,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
폰파는집,경기 성남시 중원구 산성대로 지하 204-10 1호,010-4321-4321,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
SH모바일,경기 성남시 분당구 장미로 86 702호,010-7723-1722,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
우리동네폰가게 진영모바일,경기 성남시 수정구 수정로187번길 12-1,010-2479-7070,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
엘시디바이 분당점,경기 성남시 분당구 서현로210번길 20 코코프라자 지하1층 2호,010-9105-3431,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
코지모바일,경기 성남시 수정구 성남대로 1246 코지팰리스 1층 101호,010-5889-7738,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
스마트프라자,경기 성남시 중원구 성남대로 1133,010-4347-2579,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
휴대폰도매,경기 성남시 분당구 이매로 13 108호,010-9828-9798,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
초이스모바일,경기 성남시 수정구 성남대로1249번길 4 1층,010-7661-7623,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%ED%9C%B4%EB%8C%80%ED%8F%B0+%EA%B4%91%EC%A3%BC&tab=place#none
