매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지,경기 남양주시 별내중앙로 53 은가비 104호,010-4919-5958,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
실버텔레콤,경기 의정부시 장곡로 248 1층,010-8232-8728,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
옆 커폰 길음점,서울 성북구 삼양로4길 4 1층 2호,010-4455-3833,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
리온텔레콤,서울 성북구 종암로40길 36,010-9660-1665,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
엄청텔레콤,서울 성북구 삼양로 63 2층,010-5022-5434,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
부광선불폰,"서울 성북구 삼양로 14 1,2층",010-8701-0197,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
명당,서울 중랑구 신내로17길 83 신내6단지아파트 상가동 1층 114호,010-3331-9899,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
청년폰성지,서울 성북구 길음로 11 길음역 롯데캐슬트윈골드 단지내 상가 102동 1층,010-8852-2499,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
중고폰뱅크 의정부점,경기 의정부시 시민로 39 4층 408-1호,010-5819-4980,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰스테이지,서울 중랑구 동일로146길 17-52 1층,010-7350-5509,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
폰할인마트,경기 구리시 산마루로 11-12 중앙파크타워 1층 104호,010-6484-8227,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰성지 태양폰 길음점,서울 성북구 길음로 11 길음역롯데캐슬트윈골드아파트 137호,010-6708-9987,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰 매장,경기 남양주시 별내중앙로 10 별내역아이파크스위트 판매및영화관동 106호,010-6609-1431,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
미소통신,경기 의정부시 평화로542번길 6-1 1층,010-5836-5522,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰매장 어나더 궐동점,경기 남양주시 별내면 청학로 105 104호,010-7775-9413,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
개밥하는남자,경기 의정부시 신흥로 220 솔벗빌딩 3층,010-9196-7685,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
휴대폰 파크 의정부성지점,"경기 의정부시 시민로 80 9층 909-1호 6,7호기 엘레베이터 앞",010-3719-5544,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
구리중고폰 폰당폰 갈매점,경기 구리시 갈매순환로166번길 45 구리갈매 아너시티 127호,010-8181-7131,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
월드통신,경기 의정부시 시민로 80 센트럴 타워 5층 514호,010-3719-5544,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
핑크통신 중화역점,서울 중랑구 동일로 806 1층,010-8181-8281,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
해태폰,경기 의정부시 신흥로258번길 25 해태프라자 1607호,010-4454-4636,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
다온모바일,경기 의정부시 시민로 지하 100 지하상가 동부자열 111호,010-6754-0018,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EB%8F%84%EB%B4%89+%ED%9C%B4%EB%8C%80%ED%8F%B0&tab=place#none
