매장명,주소,전화번호,카테고리,카카오맵링크
휴대폰성지 옆커폰 응암백련산점,서울 은평구 응암로 243,010-6507-8816,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
옆커폰 상도4동점,서울 동작구 양녕로 190 대현빌딩 1층,010-7923-4132,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
옆커폰 중곡점,서울 광진구 용마산로 58 1층,010-6362-8893,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
옆커폰 개포점,서울 강남구 개포로82길 9-15 영진빌딩 1층 104호,010-2345-3002,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
옆 커폰 신림점,서울 관악구 남부순환로 1597 1층 101호,010-4333-5222,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
옆커폰 노원점,서울 노원구 동일로 1393 1층 109호,010-5599-5579,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
옆커폰 왕십리점,서울 성동구 왕십리로 336 1층 104호,010-4940-0683,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 천호점,서울 강동구 상암로 78 1층,010-2987-9523,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 가산점,서울 금천구 벚꽃로36길 30 가산KS타워 1층 102호,010-9918-4550,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
서울휴대폰성지 옆커폰 신내점,서울 중랑구 신내로 65-2 1층,010-7635-9151,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 광흥창역점,서울 마포구 서강로 51 와우빌딩 1층,010-8022-3588,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 송파위례점,서울 송파구 위례광장로 120 위례중앙푸르지오1단지 1층 132호,010-3468-0828,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 남가좌점,서울 서대문구 거북골로 120 DMC센트레빌 상가1동 지하2층 1-3 A호,010-7697-1749,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 당산점,서울 영등포구 당산로 205 당산역 해링턴타워 1층 101호,010-9854-1611,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 노원중계점,서울 노원구 한글비석로 362 중석빌딩 1층,010-8117-5670,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰 성지 옆커폰 염창점,서울 강서구 양천로 683 주원리젠트 102동 1층 1호,010-7773-2131,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 응암역점,서울 은평구 은평로 82 해태드림타운 1층 126~127호,010-8095-5991,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 영등포양평역점,서울 영등포구 선유서로24길 6 영등포 중흥 S-CLASS 1층 115호,010-8302-5234,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 신방화점,서울 강서구 마곡중앙5로 87 우성르보아투 1층 105호,010-7761-9777,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
서울휴대폰 성지옆커폰 168호왕십리점,서울 중구 난계로 151 아르브오피스텔 1층 104호,010-8050-9020,,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
휴대폰성지 옆커폰 수유점,서울 강북구 덕릉로 82 제네스타워 1층 105호,010-8284-5523,휴대폰판매,https://map.kakao.com/?from=total&nil_suggest=btn&q=%EC%84%9C%EC%9A%B8+%EC%98%86%EC%BB%A4%ED%8F%B0&tab=place#none
